mp_id,mp_x,mp_y,mp_z,descriptor_hex,observations
19066,0.272349,-0.107254,0.331030,"61cbbbe5640d6f3168287a48b787d07094fc754ac938c001e5b820a840aa43a9","22;26;44;45"
18397,0.093243,0.020442,0.402041,"b6ccf4f7fe0afcc0b932bb93cf7b157beff75fe768e3cee8b6f8cf3265fbd384","28;42;43"
18391,0.173538,-0.003495,0.397395,"0e3ff340f3fab3c2ebac7eaa0cfec5b4367fc6d280f1a4e81e5525a3e7e707f5","29;42;43"
11970,0.093884,0.000102,0.419741,"9f08f6f5af1efcbcad92b6a3ef7fb577eff5ffefeced03ccfefbcf9307bc618f","27;29;41;44;45"
12655,0.165525,0.009709,0.389352,"18169dbfa2623dbf345fd7b1fd6f0a4b9753cda330c84b6fe0e77e818050a55b","28;29;46"
12728,0.116363,0.005874,0.409393,"ac3e943ae9fd100a9f1f317daeee439b8d3bc61036464ab387d351bbd24d0e93","28;42;43"
13770,-0.002349,0.039247,0.408830,"f62c8ab081644ec73147ce97016d5a4e6dc699953fcdb3e2fb269ec1a054b650","17;31;43"
12982,0.168505,0.024702,0.375330,"320353a80c0bec492d22f14a870a34407a854ea15ca740de90948a3c7d2ac384","26;28;29;43;45"
10205,0.092426,0.090259,0.486679,"019e1ff570aee9373c1b7274f533805984377e0cb1bc414d44aa72c0c88041b9","5;21;44"
10182,0.147725,-0.063485,0.451213,"3fb7e862fffd5bdf1bed3dbf4bfddeb4dfdbd7959f7a7ef77bdda5fff7cfdef7","21;22;45;46"
13067,0.115185,0.006673,0.408765,"222b028859a4ea434d01400204823094680bca91023b01773414820a4040a084","29;42;43"
13478,0.094973,-0.030040,0.444330,"c3aa9ff86ca5a9479a1b907ab49be00bef337f11b26f82519c127af89c0823a9","4;6;18;20;27;44;45;46"
13740,0.038062,0.043972,0.394173,"3920832d5d47c94b73ecf00803a09034588c662d09fae19d9dfe31a4c32c76ec","14;29;31;42;45"
13360,0.119178,0.029763,0.387672,"4cc9d55789425dbd23b54680d937405f67d7fdd019d8eb60cff3d644a2f2a678","1;5;19;28"
11885,0.285734,-0.141702,0.350883,"88d01dfb2ccf593d3e3a8710f757084195117f286b047b1fc5cb7b541082052a","22;26;44;45;46"
13396,0.145080,-0.006404,0.409377,"a9d9686a5cdf47f4178cfc08739db23458fa564a4a2b783d73dd2429739b76ea","18;27;29;42"
13042,0.069765,0.030924,0.400399,"2d6df340e17fd7fa73ee3c085af5e5361d7e546ae972b82a6bdf453ec3fa56e5","6;18;27;28;29;41;43;46"
19009,0.245711,0.017683,0.305602,"fd752d6f997f57bc43ecbf0d527d1f30dcd47d6fc973f93ef3ed25b6697bd673","8;22;44;45"
18347,0.143083,0.029692,0.385659,"19de4923721f6af834687ae7790f8b903ec997eee5900d7f660d20847d870bd9","42;43;45"
5738,0.094154,-0.124615,0.530384,"c3b69591a96c3d8fbaff86fd8cb64a5fa757f915334df3428d325ef68854877d","1;4;5;6;42;43;44"
